id,order_id,date,quantity,product_id,product_name,products_unit,products_price,supplier_id,suppliers_name,suppliers_contact,suppliers_address,suppliers_city,suppliers_postal_code,suppliers_country,suppliers_phone,category_id,categories_name,categories_description,customer_id,customers_name,customers_contact,customer_address,customers_city,customers_postal_code,customers_country,employee_id,employees_last_name,employees_first_name,employees_birthdate,employees_photo,employees_notes,shipper_id,shippers_name,shippers_phone
466,10421,1997-01-21,15,53,"Perth Pasties","48 pieces",32.8,24,"Gday, Mate","Wendy Mackenzie","170 Prince Edward Parade Hunters Hill",Sydney,2042,Australia,"(02) 555-5914",6,Meat/Poultry,"Prepared meats",61,"Que Delicia","Bernardo Batista","Rua da Panificadora, 12","Rio de Janeiro",02389-673,Brazil,8,Callahan,Laura,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.",1,"Speedy Express","(503) 555-9831"
467,10421,1997-01-21,10,77,"Original Frankfurter grune Sosse","12 boxes",13,12,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",Frankfurt,60439,Germany,"(069) 992755",2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",61,"Que Delicia","Bernardo Batista","Rua da Panificadora, 12","Rio de Janeiro",02389-673,Brazil,8,Callahan,Laura,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.",1,"Speedy Express","(503) 555-9831"
469,10423,1997-01-23,14,31,"Gorgonzola Telino","12 - 100 g pkgs",12.5,14,"Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75",Ravenna,48100,Italy,"(0544) 60323",4,"Dairy Products",Cheeses,31,"Gourmet Lanchonetes","Andre Fonseca","Av. Brasil, 442",Campinas,04876-786,Brazil,6,Suyama,Michael,1963-07-02,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",3,"Federal Shipping","(503) 555-9931"
470,10423,1997-01-23,20,59,"Raclette Courdavault","5 kg pkg.",55,28,"Gai paturage","Eliane Noz","Bat. B 3, rue des Alpes",Annecy,74000,France,38.76.98.06,4,"Dairy Products",Cheeses,31,"Gourmet Lanchonetes","Andre Fonseca","Av. Brasil, 442",Campinas,04876-786,Brazil,6,Suyama,Michael,1963-07-02,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",3,"Federal Shipping","(503) 555-9931"
471,10424,1997-01-23,60,35,"Steeleye Stout","24 - 12 oz bottles",18,16,"Bigfoot Breweries","Cheryl Saylor","3400 - 8th Avenue Suite 210",Bend,97101,USA,"(503) 555-9931",1,Beverages,"Soft drinks, coffees, teas, beers, and ales",51,"Mere Paillarde","Jean Fresniere","43 rue St. Laurent",Montreal,"H1J 1C3",Canada,7,King,Robert,1960-05-29,EmpID7.pic,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office.",2,"United Package","(503) 555-3199"
472,10424,1997-01-23,49,38,"Cote de Blaye","12 - 75 cl bottles",263.5,18,"Aux joyeux ecclesiastiques","Guylene Nodier","203, Rue des Francs-Bourgeois",Paris,75004,France,"(1) 03.83.00.68",1,Beverages,"Soft drinks, coffees, teas, beers, and ales",51,"Mere Paillarde","Jean Fresniere","43 rue St. Laurent",Montreal,"H1J 1C3",Canada,7,King,Robert,1960-05-29,EmpID7.pic,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office.",2,"United Package","(503) 555-3199"
473,10424,1997-01-23,30,68,"Scottish Longbreads","10 boxes x 8 pieces",12.5,8,"Specialty Biscuits, Ltd.","Peter Wilson","29 Kings Way",Manchester,"M14 GSD",UK,"(161) 555-4448",3,Confections,"Desserts, candies, and sweet breads",51,"Mere Paillarde","Jean Fresniere","43 rue St. Laurent",Montreal,"H1J 1C3",Canada,7,King,Robert,1960-05-29,EmpID7.pic,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office.",2,"United Package","(503) 555-3199"
474,10425,1997-01-24,10,55,"Pate chinois","24 boxes x 2 pies",24,25,"Ma Maison","Jean-Guy Lauzon","2960 Rue St. Laurent",Montreal,"H1J 1C3",Canada,"(514) 555-9022",6,Meat/Poultry,"Prepared meats",41,"La maison dAsie","Annette Roulet","1 rue Alsace-Lorraine",Toulouse,31000,France,6,Suyama,Michael,1963-07-02,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",2,"United Package","(503) 555-3199"
475,10425,1997-01-24,20,76,Lakkalikoori,"500 ml",18,23,"Karkki Oy","Anne Heikkonen","Valtakatu 12",Lappeenranta,53120,Finland,"(953) 10956",1,Beverages,"Soft drinks, coffees, teas, beers, and ales",41,"La maison dAsie","Annette Roulet","1 rue Alsace-Lorraine",Toulouse,31000,France,6,Suyama,Michael,1963-07-02,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",2,"United Package","(503) 555-3199"
476,10426,1997-01-27,5,56,"Gnocchi di nonna Alice","24 - 250 g pkgs.",38,26,"Pasta Buttini s.r.l.","Giovanni Giudici","Via dei Gelsomini, 153",Salerno,84100,Italy,"(089) 6547665",5,Grains/Cereals,"Breads, crackers, pasta, and cereal",29,"Galeria del gastronomo","Eduardo Saavedra","Rambla de Cataluna, 23",Barcelona,08022,Spain,4,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.",1,"Speedy Express","(503) 555-9831"
477,10426,1997-01-27,7,64,"Wimmers gute Semmelknodel","20 bags x 4 pieces",33.25,12,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",Frankfurt,60439,Germany,"(069) 992755",5,Grains/Cereals,"Breads, crackers, pasta, and cereal",29,"Galeria del gastronomo","Eduardo Saavedra","Rambla de Cataluna, 23",Barcelona,08022,Spain,4,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.",1,"Speedy Express","(503) 555-9831"
478,10427,1997-01-27,35,14,Tofu,"40 - 100 g pkgs.",23.25,6,Mayumis,"Mayumi Ohno","92 Setsuko Chuo-ku",Osaka,545,Japan,"(06) 431-7877",7,Produce,"Dried fruit and bean curd",59,"Piccolo und mehr","Georg Pipps","Geislweg 14",Salzburg,5020,Austria,4,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.",2,"United Package","(503) 555-3199"
479,10428,1997-01-28,20,46,Spegesild,"4 - 450 g glasses",12,21,Lyngbysild,"Niels Petersen","Lyngbysild Fiskebakken 10",Lyngby,2800,Denmark,43844108,8,Seafood,"Seaweed and fish",66,"Reggiani Caseifici","Maurizio Moroni","Strada Provinciale 124","Reggio Emilia",42100,Italy,7,King,Robert,1960-05-29,EmpID7.pic,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office.",1,"Speedy Express","(503) 555-9831"
482,10430,1997-01-30,45,17,"Alice Mutton","20 - 1 kg tins",39,7,"Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",Melbourne,3058,Australia,"(03) 444-2343",6,Meat/Poultry,"Prepared meats",20,"Ernst Handel","Roland Mendel","Kirchgasse 6",Graz,8010,Austria,4,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.",1,"Speedy Express","(503) 555-9831"
483,10430,1997-01-30,50,21,"Sir Rodneys Scones","24 pkgs. x 4 pieces",10,8,"Specialty Biscuits, Ltd.","Peter Wilson","29 Kings Way",Manchester,"M14 GSD",UK,"(161) 555-4448",3,Confections,"Desserts, candies, and sweet breads",20,"Ernst Handel","Roland Mendel","Kirchgasse 6",Graz,8010,Austria,4,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.",1,"Speedy Express","(503) 555-9831"
484,10430,1997-01-30,30,56,"Gnocchi di nonna Alice","24 - 250 g pkgs.",38,26,"Pasta Buttini s.r.l.","Giovanni Giudici","Via dei Gelsomini, 153",Salerno,84100,Italy,"(089) 6547665",5,Grains/Cereals,"Breads, crackers, pasta, and cereal",20,"Ernst Handel","Roland Mendel","Kirchgasse 6",Graz,8010,Austria,4,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.",1,"Speedy Express","(503) 555-9831"
485,10430,1997-01-30,70,59,"Raclette Courdavault","5 kg pkg.",55,28,"Gai paturage","Eliane Noz","Bat. B 3, rue des Alpes",Annecy,74000,France,38.76.98.06,4,"Dairy Products",Cheeses,20,"Ernst Handel","Roland Mendel","Kirchgasse 6",Graz,8010,Austria,4,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.",1,"Speedy Express","(503) 555-9831"
486,10431,1997-01-30,50,17,"Alice Mutton","20 - 1 kg tins",39,7,"Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",Melbourne,3058,Australia,"(03) 444-2343",6,Meat/Poultry,"Prepared meats",10,"Bottom-Dollar Marketse","Elizabeth Lincoln","23 Tsawassen Blvd.",Tsawassen,"T2F 8M4",Canada,4,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.",2,"United Package","(503) 555-3199"
487,10431,1997-01-30,50,40,"Boston Crab Meat","24 - 4 oz tins",18.4,19,"New England Seafood Cannery","Robb Merchant","Order Processing Dept. 2100 Paul Revere Blvd.",Boston,02134,USA,"(617) 555-3267",8,Seafood,"Seaweed and fish",10,"Bottom-Dollar Marketse","Elizabeth Lincoln","23 Tsawassen Blvd.",Tsawassen,"T2F 8M4",Canada,4,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.",2,"United Package","(503) 555-3199"
488,10431,1997-01-30,30,47,"Zaanse koeken","10 - 4 oz boxes",9.5,22,"Zaanse Snoepfabriek","Dirk Luchte","Verkoop Rijnweg 22",Zaandam,"9999 ZZ",Netherlands,"(12345) 1212",3,Confections,"Desserts, candies, and sweet breads",10,"Bottom-Dollar Marketse","Elizabeth Lincoln","23 Tsawassen Blvd.",Tsawassen,"T2F 8M4",Canada,4,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.",2,"United Package","(503) 555-3199"
494,10435,1997-02-04,10,2,Chang,"24 - 12 oz bottles",19,1,"Exotic Liquid","Charlotte Cooper","49 Gilbert St.",Londona,"EC1 4SD",UK,"(171) 555-2222",1,Beverages,"Soft drinks, coffees, teas, beers, and ales",16,"Consolidated Holdings","Elizabeth Brown","Berkeley Gardens 12 Brewery",London,"WX1 6LT",UK,8,Callahan,Laura,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.",2,"United Package","(503) 555-3199"
495,10435,1997-02-04,12,22,"Gustafs Knackebrod","24 - 500 g pkgs.",21,9,"PB Knackebrod AB","Lars Peterson","Kaloadagatan 13",Goteborg,"S-345 67",Sweden,"031-987 65 43",5,Grains/Cereals,"Breads, crackers, pasta, and cereal",16,"Consolidated Holdings","Elizabeth Brown","Berkeley Gardens 12 Brewery",London,"WX1 6LT",UK,8,Callahan,Laura,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.",2,"United Package","(503) 555-3199"
496,10435,1997-02-04,10,72,"Mozzarella di Giovanni","24 - 200 g pkgs.",34.8,14,"Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75",Ravenna,48100,Italy,"(0544) 60323",4,"Dairy Products",Cheeses,16,"Consolidated Holdings","Elizabeth Brown","Berkeley Gardens 12 Brewery",London,"WX1 6LT",UK,8,Callahan,Laura,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.",2,"United Package","(503) 555-3199"
501,10437,1997-02-05,15,53,"Perth Pasties","48 pieces",32.8,24,"Gday, Mate","Wendy Mackenzie","170 Prince Edward Parade Hunters Hill",Sydney,2042,Australia,"(02) 555-5914",6,Meat/Poultry,"Prepared meats",87,"Wartian Herkku","Pirkko Koskitalo","Torikatu 38",Oulu,90110,Finland,8,Callahan,Laura,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.",1,"Speedy Express","(503) 555-9831"
505,10439,1997-02-07,15,12,"Queso Manchego La Pastora","10 - 500 g pkgs.",38,5,"Cooperativa de Quesos Las Cabras","Antonio del Valle Saavedra","Calle del Rosal 4",Oviedo,33007,Spain,"(98) 598 76 54",4,"Dairy Products",Cheeses,51,"Mere Paillarde","Jean Fresniere","43 rue St. Laurent",Montreal,"H1J 1C3",Canada,6,Suyama,Michael,1963-07-02,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",3,"Federal Shipping","(503) 555-9931"
506,10439,1997-02-07,16,16,Pavlova,"32 - 500 g boxes",17.45,7,"Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",Melbourne,3058,Australia,"(03) 444-2343",3,Confections,"Desserts, candies, and sweet breads",51,"Mere Paillarde","Jean Fresniere","43 rue St. Laurent",Montreal,"H1J 1C3",Canada,6,Suyama,Michael,1963-07-02,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",3,"Federal Shipping","(503) 555-9931"
507,10439,1997-02-07,6,64,"Wimmers gute Semmelknodel","20 bags x 4 pieces",33.25,12,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",Frankfurt,60439,Germany,"(069) 992755",5,Grains/Cereals,"Breads, crackers, pasta, and cereal",51,"Mere Paillarde","Jean Fresniere","43 rue St. Laurent",Montreal,"H1J 1C3",Canada,6,Suyama,Michael,1963-07-02,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",3,"Federal Shipping","(503) 555-9931"
508,10439,1997-02-07,30,74,"Longlife Tofu","5 kg pkg.",10,4,"Tokyo Traders","Yoshi Nagase","9-8 Sekimai Musashino-shi",Tokyo,100,Japan,"(03) 3555-5011",7,Produce,"Dried fruit and bean curd",51,"Mere Paillarde","Jean Fresniere","43 rue St. Laurent",Montreal,"H1J 1C3",Canada,6,Suyama,Michael,1963-07-02,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",3,"Federal Shipping","(503) 555-9931"
